CartItemId,WebCartId,ProductId,Quantity,NetValue
0a9U400000C9P6kIAF,0a6U4000000z7NxIAI,01t8c00000OiUUBAA3,10.0,423.1260000000000000000000
0a9U400000CQatlIAD,0a6U4000000z7NxIAI,01t8c00000NtoTgAAJ,5.0,100.1000000000000000000000
0a9U400000CDL6GIAX,0a6U4000000z7NxIAI,01tU4000007UujtIAC,1.0,29.9472000000000000000000
0a9U400000CBgGMIA1,0a6U4000000z7NxIAI,01t8c00000OiTR8AAN,5.0,21.9490000000000000000000
0a9U400000CCVFdIAP,0a6U4000000z7NxIAI,01t8c00000Ntn8pAAB,10.0,58.7740000000000000000000
0a9U400000CAVRqIAP,0a6U4000000z7NxIAI,01t8c00000NtzDgAAJ,3.0,54.3369000000000000000000
0a9U400000CByrZIAT,0a6U4000000z7NxIAI,01t8c00000OiUxYAAV,1.0,128.4770000000000000000000
0a9U400000DHz1BIAT,0a6U40000013ZqHIAU,01t8c00000OiSmwAAF,1.0,5.2626000000000000000000
0a9U400000DHygDIAT,0a6U40000013ZofIAE,01t8c00000NtxZlAAJ,2.0,878.4800000000000000000000
0a9U400000DI7jVIAT,0a6U40000013ceTIAQ,01t8c00000NtodoAAB,1.0,472.5262000000000000000000
0a9U400000DI1sbIAD,0a6U40000013aSzIAI,01t8c00000NtoL8AAJ,27.0,873.3700000000000000000000
0a9U4000005J3H3IAK,0a6U4000000KfQPIA0,01t8c00000Nu5SSAAZ,1.0,224.6787000000000000000000
0a9U4000004mcQTIAY,0a6U40000005LOnIAM,01t8c00000NttYOAAZ,8.0,35.2616000000000000000000
0a9U4000007mfZXIAY,0a6U4000000Xf1BIAS,01t8c00000Ntoj3AAB,18.0,139.7400000000000000000000
0a98c0000001R1QAAU,0a68c0000001FJyAAM,01t8c00000OiTGGAA3,1.0,678.2500000000000000000000
0a9U400000CfwU9IAJ,0a6U40000010zpJIAQ,01t8c00000O9AjwAAF,8.0,2399.9800000000000000000000
0a9U400000170QwIAI,0a68c000000UI9yAAG,01t8c00000NthLJAAZ,36.0,115.6896000000000000000000
0a9U4000003uQZBIA2,0a6U4000000EERJIA4,01t8c00000Ntf3vAAB,1.0,519.5900000000000000000000
0a9U4000006GoWrIAK,0a6U4000000Q7CLIA0,01t8c00000Nu52FAAR,2.0,319.5700000000000000000000
0a9U400000D5YSzIAN,0a6U4000000w9KfIAI,01t8c00000Nu5DvAAJ,3.0,122.6000000000000000000000
0a9U40000098cVxIAI,0a6U4000000k8VeIAI,01t8c00000O91M1AAJ,30.0,389.3570000000000000000000
0a9U400000Ax59DIAR,0a6U4000000wOYDIA2,01t8c00000OiUDQAA3,14.0,3518.3200000000000000000000
0a9U4000007j8GjIAI,0a6U4000000XTsrIAG,01t8c00000OiUm2AAF,25.0,1122.3100000000000000000000
0a9U400000BxzZ0IAJ,0a6U4000000yjiDIAQ,01t8c00000NtqgGAAR,2.0,150.6900000000000000000000
0a98c000000xRr2AAE,0a68c000000x9NaAAI,01t8c00000OiTz6AAF,1.0,74.8000000000000000000000
0a9U400000CWbC1IAL,0a6U40000010G93IAE,01tU4000006CbJhIAK,1.0,15.3600000000000000000000
0a9U40000036VllIAE,0a6U4000000AHcHIAW,01t8c00000OiUfYAAV,15.0,984.1500000000000000000000
0a9U400000CE9SjIAL,0a6U4000000zHDdIAM,01t8c00000NtsZwAAJ,1.0,63.4200000000000000000000
0a9U4000002Pm6kIAC,0a6U40000006uE1IAI,01t8c00000NtmxtAAB,1.0,352.5900000000000000000000
0a9U400000C9wh0IAB,0a6U4000000yravIAA,01t8c00000OAGvUAAX,2.0,2783.2800000000000000000000
0a9U4000007IGv7IAG,0a6U4000000VnkPIAS,01t8c00000NtmthAAB,20.0,2678.6900000000000000000000
0a9U4000008IBgOIAW,0a6U4000000JywXIAS,01t8c00000OiUSRAA3,1.0,88.3300000000000000000000
0a9U4000004M7lLIAS,0a6U4000000FehtIAC,01t8c00000Nto8xAAB,2.0,12.5700000000000000000000
0a9U4000005xumTIAQ,0a6U4000000OSeHIAW,01t8c00000NtnVbAAJ,1.0,841.6500000000000000000000
0a9U4000007URQ9IAO,0a6U4000000TVQDIA4,01t8c00000OiTXsAAN,10.0,4325.3200000000000000000000
0a9U4000005S7YLIA0,0a6U4000000LPxtIAG,01t8c00000OiSPpAAN,2.0,318.0500000000000000000000
0a9U400000Bj6hGIAR,0a6U4000000yG1tIAE,01t8c00000Nu43ZAAR,222.0,1075.8100000000000000000000
0a9U4000004GmcfIAC,0a6U4000000Fl0DIAS,01t8c00000OiV9BAAV,2.0,351.6492000000000000000000
0a9U4000009NOAwIAO,0a6U4000000mV1WIAU,01tU4000004qabOIAQ,1.0,4.5684000000000000000000
0a9U4000005ogNmIAI,0a6U4000000IGazIAG,01t8c00000Nu4KcAAJ,6.0,15.4500000000000000000000
0a9U400000D9AiEIAV,0a6U40000012z0PIAQ,01t8c00000NtywcAAB,4.0,7079.0776000000000000000000
0a98c000000Z0rHAAS,0a68c000000UCqSAAW,01t8c00000Nts3KAAR,21.0,1018.0800000000000000000000
0a9U4000004thoRIAQ,0a6U4000000ImSnIAK,01t8c00000OAPeIAAX,45.0,461.5900000000000000000000
0a9U400000BqDXVIA3,0a6U4000000yRoXIAU,01t8c00000Ntm7iAAB,1.0,20.2700000000000000000000
0a9U4000002Pp6FIAS,0a6U40000006udpIAA,01t8c00000NtmZqAAJ,100.0,181.8000000000000000000000
0a9U400000CgbyvIAB,0a6U400000116NlIAI,01t8c00000NtmtnAAB,2.0,169.4800000000000000000000
0a9U400000CawkvIAB,0a6U40000010dteIAA,01t8c00000OiSksAAF,2.0,129.2270000000000000000000
0a9U400000BXgGgIAL,0a6U4000000tJejIAE,01t8c00000NtnJrAAJ,1.0,110.8427000000000000000000
0a9U400000BemE8IAJ,0a6U4000000y70DIAQ,01t8c00000Nu5S0AAJ,200.0,3250.0200000000000000000000
0a9U4000008BEsgIAG,0a6U4000000Yp89IAC,01t8c00000OiUeUAAV,1.0,1230.8668000000000000000000
0a9U400000BuN0QIAV,0a6U4000000ybSvIAI,01t8c00000Ntm5dAAB,2.0,160.0100000000000000000000
0a9U400000BGZQ5IAP,0a6U4000000RAPtIAO,01t8c00000OiUe0AAF,12.0,2471.2272000000000000000000
0a9U400000AmXWzIAN,0a6U4000000w18bIAA,01t8c00000NtnRwAAJ,9.0,2911.7600000000000000000000
0a9U4000002Xfo1IAC,0a6U400000064wzIAA,01t8c00000Nts3KAAR,110.0,5600.1000000000000000000000
0a9U400000Cb40xIAB,0a6U40000010ew9IAA,01t8c00000Nu3CzAAJ,115.0,35222.3200000000000000000000
0a9U4000007zzc1IAA,0a6U40000005sm9IAA,01t8c00000OiUwkAAF,4.0,316.6500000000000000000000
0a9U400000AZEiHIAX,0a6U4000000vNHdIAM,01t8c00000PhaS5AAJ,1.0,1408.0400000000000000000000
0a9U4000006Gp4jIAC,0a6U4000000Q7InIAK,01t8c00000NtmeEAAR,1.0,475.7100000000000000000000
0a9U4000006JWaGIAW,0a6U4000000QOl3IAG,01t8c00000Nu1WwAAJ,120.0,7583.7720000000000000000000
0a9U4000007stwLIAQ,0a6U4000000Y4yrIAC,01tU4000005A25iIAC,8.0,446.5700000000000000000000
0a9U400000DCGPjIAP,0a6U4000000E4GfIAK,01tU4000004UcITIA0,120.0,867.8880000000000000000000
0a9U40000077YtlIAE,0a6U4000000V27BIAS,01t8c00000OiSDwAAN,1.0,134.4600000000000000000000
0a9U4000001PsaxIAC,0a6U40000003ZqrIAE,01t8c00000NtokkAAB,128.0,24651.5200000000000000000000
0a9U400000AZMCnIAP,0a6U4000000vPMfIAM,01t8c00000Ntn7qAAB,1.0,191.4400000000000000000000
0a98c0000001avBAAQ,0a68c0000001ICbAAM,01t8c00000Nu5aBAAR,11.0,151.8000000000000000000000
0a9U400000B23xxIAB,0a6U4000000wdgvIAA,01t8c00000NtoVWAAZ,1.0,3946.3800000000000000000000
0a9U400000CGYWfIAP,0a6U4000000zMbVIAU,01tU4000006JEi9IAG,1.0,3793.3600000000000000000000
0a9U4000006Oe0rIAC,0a6U4000000QiAHIA0,01t8c00000NtrlQAAR,3.0,33.9200000000000000000000
0a9U400000CYhA5IAL,0a6U40000010V6TIAU,01t8c00000OiUlbAAF,20.0,453.2700000000000000000000
0a98c0000004jDCAAY,0a68c0000004h8VAAQ,01t8c00000Nu3f0AAB,1.0,312.5500000000000000000000
0a9U4000003UdQPIA0,0a6U4000000BsxxIAC,01t8c00000Nu3f0AAB,400.0,128160.0000000000000000000000
0a9U400000CX6qvIAD,0a6U4000000wijpIAA,01t8c00000NtpAXAAZ,1.0,209.2242000000000000000000
0a9U400000CpbEjIAJ,0a6U40000011dBdIAI,01t8c00000Nu5csAAB,1.0,39.3318000000000000000000
0a9U4000002jaJ7IAI,0a6U40000008MRZIA2,01t8c00000OiRzJAAV,1.0,449.0000000000000000000000
0a9U4000003QskbIAC,0a6U4000000BdPRIA0,01t8c00000Ntf55AAB,6.0,125.4540000000000000000000
0a9U40000057mugIAA,0a6U4000000Jn1pIAC,01t8c00000OiTCiAAN,1.0,177.1300000000000000000000
0a9U400000ChpzdIAB,0a6U4000000LsBtIAK,01t8c00000Nu2rzAAB,1.0,5043.3197000000000000000000
0a98c000000sxXIAAY,0a68c000000ocg7AAA,01t8c00000O8faHAAR,3.0,2999997.0000000000000000000000
0a9U400000AIRQbIAP,0a6U4000000uIwjIAE,01t8c00000NtnDgAAJ,6.0,35.6900000000000000000000
0a9U4000002dvtJIAQ,0a6U40000007tfhIAA,01t8c00000NthHIAAZ,2.0,566.2400000000000000000000
0a9U4000008Wz70IAC,0a6U4000000Zj3tIAC,01t8c00000OiSuuAAF,321.0,3498.3900000000000000000000
0a9U4000008jrErIAI,0a6U4000000dQKPIA2,01tU4000006wrrhIAA,1.0,373.0200000000000000000000
0a9U400000A8ODtIAN,0a6U4000000tYlpIAE,01t8c00000NtxJSAAZ,3.0,189.4900000000000000000000
0a9U4000006fJzJIAU,0a6U4000000SJSjIAO,01t8c00000NtoVaAAJ,1.0,1479.4300000000000000000000
0a9U400000DE3ZfIAL,0a6U40000013Ir3IAE,01t8c00000OiRaNAAV,1.0,307.3394000000000000000000
0a9U400000DCmxSIAT,0a6U40000010wwHIAQ,01t8c00000NttdvAAB,1.0,69.5800000000000000000000
0a9U4000002kw7tIAA,0a6U40000008RW5IAM,01t8c00000OiSdLAAV,1.0,239.3000000000000000000000
0a9U400000CY82fIAD,0a6U4000000ysyPIAQ,01t8c00000OiSocAAF,19.0,7076.3562000000000000000000
0a9U400000410OfIAI,0a6U4000000EhEnIAK,01t8c00000Nu3w9AAB,1.0,3550.8000000000000000000000
0a9U4000007383RIAQ,0a6U4000000Uf8zIAC,01t8c00000Ntm5vAAB,3.0,51.3792000000000000000000
0a9U400000CpZKzIAN,0a6U40000011em1IAA,01t8c00000M00NtAAJ,1.0,3868.7092000000000000000000
0a9U4000005r1uPIAQ,0a6U4000000Np0DIAS,01t8c00000NthTfAAJ,1.0,13.4500000000000000000000
0a9U4000009F41MIAS,0a6U4000000kW4vIAE,01t8c00000OiUu6AAF,2.0,96.8654000000000000000000
0a98c000000ZEXVAA4,0a68c000000UFQXAA4,01t8c00000Nu3mZAAR,1.0,21.3200000000000000000000
0a9U4000005fN5pIAE,0a6U4000000MWqrIAG,01t8c00000NtmsoAAB,20.0,4904.3300000000000000000000
0a98c000000ZW6uAAG,0a68c000000UI9tAAG,01t8c00000NtmDiAAJ,1.0,499.0000000000000000000000
0a9U4000008UArmIAG,0a6U4000000ZctdIAC,01t8c00000NtmdkAAB,30.0,10759.7730000000000000000000
0a9U400000AvFZGIA3,0a6U4000000wL45IAE,01t8c00000Nto9RAAR,15.0,54.5700000000000000000000
0a9U400000CUhOnIAL,0a6U4000000PcZxIAK,01t8c00000Nu4NLAAZ,5.0,13471.8700000000000000000000
0a9U400000BVY3uIAH,0a6U4000000xQGDIA2,01t8c00000NtsZwAAJ,250.0,15855.8800000000000000000000
0a98c0000001QtnAAE,0a68c0000001FFXAA2,01t8c00000Nu5Z1AAJ,1.0,49.2300000000000000000000
0a9U400000Cl3GUIAZ,0a6U40000011NA5IAM,01t8c00000Nu1WwAAJ,10.0,590.5480000000000000000000
0a9U4000003xVR4IAM,0a6U4000000ES9JIAW,01t8c00000NtnHdAAJ,2.0,241.0200000000000000000000
0a9U400000Blo9WIAR,0a6U4000000wsb7IAA,01tU4000008NEwvIAG,1.0,53.5438000000000000000000
0a9U4000002vtgAIAQ,0a6U40000009ZMjIAM,01t8c00000O8fEWAAZ,1.0,10723.9700000000000000000000
0a9U400000ApWbBIAV,0a6U4000000sLaXIAU,01t8c00000OiU1gAAF,1.0,166.5420000000000000000000
0a9U400000D96jRIAR,0a6U40000012x53IAA,01tU4000006wqh8IAA,1.0,1157.9900000000000000000000
0a98c000000Z8mfAAC,0a68c000000UE0sAAG,01t8c00000Ntoe4AAB,1.0,344.8500000000000000000000
0a98c000000ZXYSAA4,0a68c000000UIpQAAW,01t8c00000NtmutAAB,20.0,4237.0000000000000000000000
0a9U4000002yKSYIA2,0a6U40000009mLZIAY,01t8c00000NtoRSAAZ,25.0,47.5000000000000000000000
0a9U4000006365SIAQ,0a6U4000000OwMDIA0,01t8c00000OiUz0AAF,1.0,263.3200000000000000000000
0a9U400000BWvWHIA1,0a6U4000000xtlFIAQ,01t8c00000NtoRTAAZ,1.0,23.0400000000000000000000
0a9U400000Bteo6IAB,0a6U4000000yaAHIAY,01t8c00000NtmnrAAB,75.0,1345.7900000000000000000000
0a9U400000CJt1tIAD,0a6U4000000zThpIAE,01t8c00000NtvWnAAJ,3000.0,8475.9000000000000000000000
0a9U400000AcAWrIAN,0a6U400000059STIAY,01t8c00000NtupbAAB,1.0,18.4600000000000000000000
0a9U4000005qZGXIA2,0a6U4000000NjfZIAS,01t8c00000OiTG2AAN,1.0,657.9500000000000000000000
0a9U4000009BWgwIAG,0a6U4000000kGmXIAU,01t8c00000NtlvyAAB,1.0,103.4900000000000000000000
0a9U400000B1LSIIA3,0a6U4000000wb0nIAA,01t8c00000OiUUBAA3,1.0,46.5500000000000000000000
0a9U400000AwHcGIAV,0a6U4000000wMzRIAU,01t8c00000NtvU0AAJ,60.0,176.5600000000000000000000
0a9U4000005DKcLIAW,0a6U4000000KDFdIAO,01t8c00000NtoEVAAZ,1.0,64.4900000000000000000000
0a9U40000099Wl4IAE,0a6U4000000VsybIAC,01t8c00000Nts3KAAR,6.0,281.0670000000000000000000
0a9U400000CD9D3IAL,0a6U4000000EMgbIAG,01t8c00000OiSA5AAN,1.0,89.3000000000000000000000
0a9U400000731oLIAQ,0a6U4000000TbllIAC,01t8c00000Nu1xhAAB,2.0,302.0400000000000000000000
0a9U4000006VzIJIA0,0a6U4000000RQ01IAG,01t8c00000OiTCJAA3,1.0,270.9628000000000000000000
0a9U40000081v67IAA,0a6U4000000YWQTIA4,01t8c00000Nu4rYAAR,15.0,276.1500000000000000000000
0a9U4000001FkErIAK,0a6U40000002vmzIAA,01t8c00000NtmZrAAJ,1.0,94.3700000000000000000000
0a9U400000AUmO4IAL,0a6U4000000v9zRIAQ,01t8c00000NtmmkAAB,9.0,250.4700000000000000000000
0a9U400000BqxfIIAR,0a6U4000000yTWzIAM,01t8c00000NtnfNAAR,5.0,331.9900000000000000000000
0a9U400000D6CYTIA3,0a6U4000000how2IAA,01tU4000004qWKuIAM,1.0,131.6392000000000000000000
0a9U4000006NYLhIAO,0a6U4000000QhvlIAC,01t8c00000Nu4X8AAJ,3.0,64.9100000000000000000000
0a9U4000007cxW5IAI,0a6U4000000SYErIAO,01t8c00000OiTq9AAF,200.0,69387.6400000000000000000000
0a9U4000003DEEjIAO,0a6U4000000AkcfIAC,01t8c00000Ntm7BAAR,4.0,276.2400000000000000000000
0a9U40000085aJBIAY,0a6U4000000Ydi5IAC,01t8c00000NtlkPAAR,1.0,60.9100000000000000000000
0a9U400000BnVcDIAV,0a6U4000000yNHtIAM,01t8c00000OiUe1AAF,12.0,9317.5100000000000000000000
0a98c000000ZYcsAAG,0a68c000000UJ1RAAW,01t8c00000NtoOhAAJ,8.0,7999992.0000000000000000000000
0a9U40000068XJVIA2,0a6U4000000PSabIAG,01t8c00000Nu4bkAAB,1.0,891.5463000000000000000000
0a9U4000006TAVBIA4,0a6U4000000RDIvIAO,01t8c00000O9f6XAAR,4.0,57.2500000000000000000000
0a9U400000CWspdIAD,0a6U40000010HjRIAU,01t8c00000OiSerAAF,3.0,492.1600000000000000000000
0a9U4000000ocOfIAI,0a6U40000001diTIAQ,01t8c00000Nts3KAAR,150.0,7486.5000000000000000000000
0a9U4000005emxVIAQ,0a6U4000000MSSHIA4,01t8c00000Nu4kFAAR,1.0,482.5400000000000000000000
0a9U4000009e7jxIAA,0a6U4000000ocyAIAQ,01t8c00000Ntf2LAAR,3.0,213.0200000000000000000000
0a9U400000CoMo1IAF,0a6U40000011Y3tIAE,01tU4000002Bk9dIAC,1.0,84.8723000000000000000000
0a98c000000swcPAAQ,0a68c000000ocTcAAI,01t8c00000OiUWAAA3,13.0,6627.4000000000000000000000
0a9U400000AKzrBIAT,0a6U4000000uUEjIAM,01t8c00000O94KKAAZ,120.0,652.2360000000000000000000
0a9U4000009JwKrIAK,0a6U4000000lct3IAA,01t8c00000OiTZrAAN,30.0,166.7790000000000000000000
0a98c0000004hLjAAI,0a68c0000004fv6AAA,01t8c00000NtnJ2AAJ,6.0,5298.1200000000000000000000
0a98c0000001alMAAQ,0a68c0000001I6xAAE,01t8c00000OiSdlAAF,6.0,55.8600000000000000000000
0a9U400000B3YDLIA3,0a6U4000000wh9RIAQ,01t8c00000NtoWWAAZ,1.0,349.4200000000000000000000
0a9U400000CWapTIAT,0a6U40000010GCHIA2,01t8c00000O92W9AAJ,2.0,17.6600000000000000000000
0a98c000000sqosAAA,0a68c000000obSEAAY,01t8c00000Ntmb1AAB,10.0,18930.4000000000000000000000
0a9U400000CpfBvIAJ,0a6U40000011gcXIAQ,01t8c00000Ntqh0AAB,12.0,9621.4116000000000000000000
0a9U4000006byMkIAI,0a6U4000000RpuTIAS,01t8c00000QGCizAAH,34.0,243.1204000000000000000000
0a98c0000004iOeAAI,0a68c0000004fuwAAA,01t8c00000OiSh5AAF,1.0,237.4300000000000000000000
0a9U400000AtEKjIAN,0a6U4000000wG61IAE,01t8c00000OAF0FAAX,5.0,584.9700000000000000000000
0a9U4000005qaKfIAI,0a6U4000000NjyvIAC,01t8c00000NtoYhAAJ,40.0,12060.6040000000000000000000
0a9U40000075FKAIA2,0a6U4000000UqKXIA0,01t8c00000NtmazAAB,1.0,70.9200000000000000000000
0a9U4000002NS2TIAW,0a6U40000006hv7IAA,01t8c00000Nu22vAAB,80.0,6361.6000000000000000000000
0a9U4000009q0y2IAA,0a6U4000000s7EDIAY,01t8c00000NtoX8AAJ,150.0,42415.4700000000000000000000
0a9U4000005npg5IAA,0a6U4000000NSbVIAW,01t8c00000Nu4x3AAB,1.0,177.9200000000000000000000
0a9U4000004U9mlIAC,0a6U4000000Gq13IAC,01t8c00000NtnVdAAJ,2.0,1486.8000000000000000000000
0a9U4000006dKWWIA2,0a6U4000000S60rIAC,01t8c00000O99akAAB,2.0,758.8800000000000000000000
0a9U400000350s7IAA,0a6U4000000AB5RIAW,01t8c00000Nu3smAAB,13.0,211.1200000000000000000000
0a9U400000AILugIAH,0a6U4000000uIwjIAE,01t8c00000Nto1OAAR,6.0,60.0300000000000000000000
0a9U400000DCnNFIA1,0a6U40000010wwHIAQ,01t8c00000Nu1WqAAJ,5.0,136.9000000000000000000000
0a9U40000073853IAA,0a6U4000000Uf8zIAC,01t8c00000Ntm6BAAR,6.0,74.8812000000000000000000
0a9U400000CpZODIA3,0a6U40000011em1IAA,01tU4000004lOMLIA2,1.0,3835.7649000000000000000000
0a9U4000005rBQfIAM,0a6U4000000Np0DIAS,01t8c00000NtmrlAAB,1.0,12.9800000000000000000000
0a98c000000ZEXuAAO,0a68c000000UFQXAA4,01t8c00000NtzngAAB,8.0,274.2400000000000000000000
0a98c000000ZYnzAAG,0a68c000000UI9tAAG,01t8c00000NttUXAAZ,1.0,1499.0000000000000000000000
0a9U4000008U5CBIA0,0a6U4000000ZctdIAC,01t8c00000OiRnDAAV,10.0,29126.1950000000000000000000
0a9U400000AvB7VIAV,0a6U4000000wL45IAE,01t8c00000Nto8LAAR,10.0,48.3250000000000000000000
0a9U400000BVVsSIAX,0a6U4000000xQGDIA2,01t8c00000OiSCuAAN,15.0,2662.6600000000000000000000
0a98c0000001QtYAAU,0a68c0000001FFXAA2,01t8c00000NtoQtAAJ,1.0,16.6400000000000000000000
0a9U4000003xRk2IAE,0a6U4000000ES9JIAW,01t8c00000NtnJuAAJ,2.0,218.9732000000000000000000
0a9U400000D3WghIAF,0a6U4000000wsb7IAA,01tU4000009F9x4IAC,1.0,413.5700000000000000000000
0a9U4000002uvKDIAY,0a6U40000009ZMjIAM,01t8c00000OiT9IAAV,1.0,106.4800000000000000000000
0a9U400000ApWZZIA3,0a6U4000000sLaXIAU,01t8c00000OiU1sAAF,1.0,183.3590000000000000000000
0a98c000000Z8muAAC,0a68c000000UE0sAAG,01t8c00000Ntqx9AAB,1.0,27.3100000000000000000000
0a9U4000002yLq1IAE,0a6U40000009mLZIAY,01t8c00000Ntf1EAAR,25.0,55.0000000000000000000000
0a9U40000063674IAA,0a6U4000000OwMDIA0,01t8c00000NtoWkAAJ,1.0,301.7100000000000000000000
0a9U400000CLHqBIAX,0a6U4000000zThpIAE,01t8c00000NtvU0AAJ,1000.0,2825.3000000000000000000000
0a9U400000AcAQPIA3,0a6U400000059STIAY,01t8c00000NtxW1AAJ,1.0,58.3600000000000000000000
0a9U400000B1HuyIAF,0a6U4000000wb0nIAA,01t8c00000OiUaUAAV,1.0,24.4000000000000000000000
0a9U400000AwJFpIAN,0a6U4000000wMzRIAU,01t8c00000NtvU1AAJ,5.0,176.1200000000000000000000
0a9U40000081v66IAA,0a6U4000000YWQTIA4,01t8c00000NtnpvAAB,15.0,527.5100000000000000000000
0a9U4000001Fig5IAC,0a6U40000002vmzIAA,01t8c00000Ntma1AAB,10.0,20.2000000000000000000000
0a9U400000AUmO2IAL,0a6U4000000v9zRIAQ,01t8c00000NtmmEAAR,6.0,265.5100000000000000000000
0a9U400000DHcSoIAL,0a6U4000000how2IAA,01t8c00000Nu1MmAAJ,1.0,55.8700000000000000000000
0a9U40000085Tw2IAE,0a6U4000000Ydi5IAC,01t8c00000NtlyoAAB,1.0,3193.2400000000000000000000
0a9U4000006TATZIA4,0a6U4000000RDIvIAO,01t8c00000OiSuHAAV,4.0,57.2500000000000000000000
0a9U4000009e6pWIAQ,0a6U4000000ocyAIAQ,01t8c00000Ntm0aAAB,26.0,526.0200000000000000000000
0a9U400000CpUhtIAF,0a6U40000011Y3tIAE,01t8c00000OiRq6AAF,1.0,64.2700000000000000000000
0a98c000000swbqAAA,0a68c000000ocTcAAI,01t8c00000Ntt2PAAR,75.0,21221.2500000000000000000000
0a9U400000AKzkjIAD,0a6U4000000uUEjIAM,01t8c00000OiT7HAAV,120.0,1191.6120000000000000000000
0a9U4000009JwCnIAK,0a6U4000000lct3IAA,01t8c00000OiTcUAAV,3.0,28.0800000000000000000000
0a98c0000004hLtAAI,0a68c0000004fv6AAA,01t8c00000NtnIKAAZ,6.0,4090.9800000000000000000000
0a98c0000001alCAAQ,0a68c0000001I6xAAE,01t8c00000OiTK9AAN,3.0,117.0600000000000000000000
0a9U4000006aTXuIAM,0a6U4000000RpuTIAS,01t8c00000NtphqAAB,20.0,138.9500000000000000000000
0a98c0000004iOUAAY,0a68c0000004fuwAAA,01t8c00000NtmuLAAR,1.0,253.5800000000000000000000
0a9U400000AtDGbIAN,0a6U4000000wG61IAE,01tU4000006Cqp1IAC,1.0,70.5800000000000000000000
0a9U4000002NQ0fIAG,0a6U40000006hv7IAA,01t8c00000Nu0JbAAJ,20.0,1918.1300000000000000000000
0a9U400000359c1IAA,0a6U4000000AB5RIAW,01t8c00000Nu3spAAB,1.0,246.3600000000000000000000
0a98c000000ZQRKAA4,0a68c000000UHCwAAO,01t8c00000Nu3pHAAR,1.0,378.5100000000000000000000
0a9U40000075fzNIAQ,0a6U4000000UscTIAS,01t8c00000NtyE5AAJ,1.0,84.8000000000000000000000
0a9U40000075nNRIAY,0a6U4000000UtofIAC,01t8c00000NtmnHAAR,2.0,54.8000000000000000000000
0a9U4000001tKK5IAM,0a6U400000054sbIAA,01t8c00000Nu3thAAB,256.0,6625.0700000000000000000000
0a9U400000Ay24QIAR,0a6U4000000wQjhIAE,01t8c00000NtupcAAB,3.0,654.9200000000000000000000
0a9U4000006XLVFIA4,0a6U4000000RDSbIAO,01t8c00000Nu3wBAAR,1.0,54.1100000000000000000000
0a9U400000BVA1ZIAX,0a6U4000000xqDtIAI,01t8c00000O94KKAAZ,200.0,1193.3000000000000000000000
0a9U400000ByCT0IAN,0a6U4000000yk3BIAQ,01t8c00000Nu3ifAAB,1.0,723.3218000000000000000000
0a9U400000AFdPtIAL,0a6U4000000u40vIAA,01t8c00000Nu5EZAAZ,1.0,307.4900000000000000000000
0a9U4000002coDzIAI,0a6U40000007piXIAQ,01t8c00000OiUnfAAF,50.0,199.6400000000000000000000
0a9U4000006VEODIA4,0a6U4000000RMUHIA4,01t8c00000OiU1qAAF,2.0,311.2942000000000000000000
0a9U400000BadHRIAZ,0a6U4000000y0A1IAI,01tU4000004qabPIAQ,1.0,291.2700000000000000000000
0a9U4000002THPKIA4,0a6U4000000787JIAQ,01t8c00000NtuCrAAJ,2.0,339.1600000000000000000000
0a9U400000DD6xlIAD,0a6U4000000ZCG1IAO,01t8c00000OiTq8AAF,1.0,66.7281000000000000000000
0a9U400000CJJmPIAX,0a6U4000000zSaTIAU,01t8c00000NtuI4AAJ,1.0,80.8000000000000000000000
0a9U400000AaZrAIAV,0a6U4000000vScHIAU,01t8c00000Ntn8iAAB,3.0,161.6900000000000000000000
0a9U400000B5IkNIAV,0a6U4000000wkwvIAA,01t8c00000OiTFyAAN,50.0,3770.6550000000000000000000
0a9U4000004bJW2IAM,0a6U4000000HSKrIAO,01t8c00000OA8rUAAT,6.0,1646.0400000000000000000000
0a9U4000008Vg81IAC,0a6U4000000ZgUDIA0,01tU4000002aAuAIAU,40.0,1051.4200000000000000000000
0a9U4000006bGNJIA2,0a6U4000000RuJ3IAK,01t8c00000OiTDvAAN,1.0,2830.1402000000000000000000
0a9U400000D9B81IAF,0a6U40000012ytxIAA,01t8c00000PUVVJAA5,1.0,72.5600000000000000000000
0a9U4000005HUTRIA4,0a6U4000000KXkbIAG,01t8c00000Nu0JbAAJ,5.0,614.3810000000000000000000
0a9U4000007KxcbIAC,0a6U4000000VzqPIAS,01t8c00000OiT6gAAF,3.0,742.3566000000000000000000
0a9U4000006PiLlIAK,0a6U4000000QvU5IAK,01t8c00000NtoYMAAZ,2.0,538.5900000000000000000000
0a9U400000CRFTtIAP,0a6U4000000zt9FIAQ,01t8c00000OiUEkAAN,1.0,310.6500000000000000000000
0a9U4000007PaicIAC,0a6U4000000WHYnIAO,01t8c00000NtxbAAAR,1.0,224.8100000000000000000000
0a9U400000DAzqkIAD,0a6U4000000urb7IAA,01t8c00000NtlyxAAB,1.0,84.3138000000000000000000
0a9U4000002nuKsIAI,0a6U40000008f4PIAQ,01t8c00000OiSmzAAF,1.0,80.6640000000000000000000
0a98c000000Z2dCAAS,0a68c000000UDDRAA4,01t8c00000OiTg9AAF,1.0,13.9300000000000000000000
0a9U4000006iOzFIAU,0a6U4000000SaVBIA0,01t8c00000Nu4qeAAB,1.0,65.7500000000000000000000
